leagues,outcomes,edge_min,model_prob_min,n_bets,roi,win_rate
D1+E0,all,0.1,0.4,2316,0.020231531522704016,0.4844559585492228
E1,home,0.08,0.4,849,0.02014685217731512,0.5123674911660777
D1+E0+SP1,draw+away,0.08,0.4,2071,0.02010031369842522,0.41670690487687106
T1,all,0.1,0.0,1755,0.020029580597031072,0.449002849002849
E1,all,0.15,0.45,362,0.02002849360521609,0.4585635359116022
T1,all,0.08,0.35,2175,0.019811976196970154,0.46482758620689657
E0+E1,all,0.15,0.45,858,0.019604604888193437,0.49417249417249415
E0+E1,draw,0.08,0.35,731,0.01951403710784163,0.28864569083447333
D1+E0+E1,all,0.1,0.35,3855,0.0194668979640501,0.44280155642023344
D1+E0+E1+N1,home,0.1,0.4,2363,0.019453235269006663,0.5497249259415996
E0,all,0.15,0.45,496,0.019319733327656696,0.5201612903225806
N1,all,0.15,0.45,337,0.019202098235507024,0.5311572700296736
B1+D1+E0+P1,away,0.15,0.4,561,0.018925424610478827,0.4919786096256685
E0+E1,all,0.08,0.45,2842,0.018725233972824575,0.5211118930330753
D1+E1,all,0.08,0.4,2599,0.018714148578266088,0.46248557137360524
E0+E1,all,0.1,0.45,2060,0.01867566427744538,0.5189320388349514
N1,draw,0.15,0.4,51,0.018631474724629952,0.29411764705882354
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.08,0.4,6711,0.018622920193615486,0.4309342869915065
E1,away,0.1,0.45,194,0.01861445255683129,0.4536082474226804
D1,all,0.1,0.4,837,0.018608691515150735,0.4540023894862604
E0+E1,all,0.08,0.35,4035,0.018539885507303924,0.45204460966542753
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.1,0.4,5378,0.018294952661974687,0.4222759390107847
D1+E1,all,0.08,0.35,3354,0.018242071591239147,0.41681574239713776
D1+E1,all,0.08,0.0,4418,0.018220789329841905,0.362154821186057
T1,all,0.08,0.0,2480,0.018173726625696933,0.4310483870967742
D1+E0,all,0.08,0.45,2578,0.01816811798849312,0.534522885958107
T1,all,0.1,0.4,1455,0.018069011473725895,0.4948453608247423
B1+D1+E0+E1,draw,0.1,0.0,1385,0.017978918088604256,0.25342960288808664
D1+E0+E1,home,0.08,0.45,2452,0.017894920138779954,0.5538336052202284
E0+E1,all,0.15,0.0,1068,0.017690525859989887,0.43726591760299627
D1+E0+SP1,all,0.08,0.35,6019,0.017604679456321444,0.4625353048679183
T1,all,0.1,0.35,1628,0.017572385739539904,0.4692874692874693
B1+D1+E0+P1,draw,0.08,0.35,1427,0.017348514206718197,0.271198318149965
B1+D1+E0+E1,draw+away,0.08,0.45,1712,0.017284148422528553,0.4491822429906542
D1+E0,home,0.1,0.45,1179,0.017261121892074217,0.5725190839694656
D1+E0+SP1,all,0.1,0.35,4302,0.017246852078702357,0.4583914458391446
T1,away,0.1,0.45,361,0.017197573037536645,0.5041551246537396
T1,draw,0.1,0.0,356,0.017174250859867783,0.28370786516853935
D1+E0+E1+N1,home,0.08,0.4,3418,0.017104460588640548,0.5441778818022235
D1+E0+E1,all,0.08,0.35,5589,0.01703966772835851,0.44104490964394344
D1+E0+E1,draw+away,0.1,0.4,1473,0.017007900234067837,0.39443312966734556
D1+E0+SP1,away,0.15,0.45,365,0.01697689819520928,0.4821917808219178
B1+D1+E0+E1,draw+away,0.08,0.4,2349,0.016972381296377383,0.4108131119625372
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.08,0.0,23379,0.016920216422101546,0.40891398263398776
E0,all,0.15,0.35,589,0.01691520089542304,0.47538200339558573
T1,away,0.08,0.45,440,0.0168238473617898,0.5045454545454545
B1,away,0.1,0.0,388,0.016811713228445976,0.37628865979381443
B1+D1+E0+E1,all,0.08,0.35,7172,0.016736882458796093,0.4433909648633575
D1+E0,draw,0.1,0.0,716,0.01662700488973353,0.2388268156424581
D1,all,0.1,0.35,1075,0.016559251291305175,0.4046511627906977
B1,away,0.15,0.45,93,0.016494195944860207,0.5053763440860215
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.08,0.4,4967,0.016491449527530084,0.47916247231729414
B1+P1,draw,0.08,0.0,956,0.016479935416605442,0.2604602510460251
D1+E0,home,0.08,0.45,1643,0.016302588887481626,0.5702982349360926
B1+D1+E0+P1,away,0.08,0.4,1854,0.016287314421877204,0.4919093851132686
E0+E1,all,0.08,0.0,5042,0.016247595126597306,0.39845299484331614
D1+E0+E1,draw+away,0.2,0.0,305,0.016097440627134103,0.3639344262295082
B1+D1+E0+E1,all,0.08,0.0,9205,0.015956595673092412,0.3859858772406301
E1,all,0.1,0.45,844,0.015928021179611417,0.4774881516587678
SP1,draw+away,0.1,0.4,615,0.015847432934253725,0.3934959349593496
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.15,0.4,2483,0.015836311685281927,0.41280708819975837
B1+D1+E0+P1,away,0.1,0.45,1179,0.015820636329685302,0.5207803223070399
B1,all,0.08,0.35,1583,0.015782755628325658,0.4516740366392925
E0+E1,draw,0.2,0.45,96,0.015669779144515034,0.28125
E0+E1,all,0.15,0.4,966,0.01566844595653907,0.4658385093167702
E0,all,0.08,0.35,2235,0.015497794943931182,0.4774049217002237
E0+E1,all,0.1,0.0,3259,0.015294630355707077,0.41331696839521326
D1+E0+E1,all,0.08,0.45,3807,0.015197409466601676,0.515103756238508
D1+E0+E1+N1,all,0.08,0.4,5688,0.015173946719001562,0.49349507735583686
D1+E0+E1+N1,home,0.1,0.45,2227,0.015055184953224068,0.5644364616075438
D1+E1,home,0.1,0.4,986,0.014837034789664359,0.5294117647058824
D1+E0+E1,all,0.1,0.45,2756,0.014739129176564253,0.5097968069666183
P1,draw,0.08,0.35,370,0.014686537832276844,0.2864864864864865
D1+E0,all,0.08,0.35,3789,0.014563186393450639,0.45077856954341516
D1+E0+E1,all,0.1,0.0,4657,0.01453402896454557,0.3938157612196693
T1,home,0.25,0.35,59,0.01448217560065572,0.6440677966101694
T1,home,0.25,0.4,59,0.01448217560065572,0.6440677966101694
SP1,away,0.08,0.0,832,0.014420991060644449,0.35096153846153844
D1+E0,all,0.1,0.45,1912,0.014285519231922034,0.5240585774058577
D1,home,0.15,0.4,152,0.014271452478324044,0.5394736842105263
D1+E0+E1,draw+away,0.15,0.45,588,0.014198394625899552,0.3877551020408163
D1+E0+SP1,draw+away,0.1,0.4,1652,0.01408236856864988,0.39891041162227603
B1+D1+E0+E1,draw+away,0.1,0.45,1343,0.013998023203842514,0.43484735666418467
D1+E0+E1+N1,all,0.1,0.4,4120,0.0139641238911826,0.48519417475728155
D1+E0+SP1,all,0.1,0.0,5211,0.013856108031385575,0.4054883899443485
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.15,0.4,1550,0.013839060199948988,0.48838709677419356
D1+E0+SP1,draw,0.1,0.35,821,0.013813044546954686,0.27527405602923266
D1+E0+E1,draw,0.1,0.0,1072,0.013710196515709957,0.25093283582089554
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.1,0.4,3710,0.013658742840325516,0.47924528301886793
E0+E1,all,0.15,0.35,997,0.013638579386537055,0.4573721163490471
D1+E0+SP1,away,0.08,0.45,1233,0.0135941101069569,0.49635036496350365
D1+E0+E1,all,0.08,0.0,7202,0.013525562364254007,0.3825326298250486
T1,draw+away,0.08,0.0,1235,0.013265317099561864,0.34898785425101214
D1+E0,all,0.1,0.35,2711,0.013219413897523492,0.4463297676134268
B1+D1+E0+E1,draw+away,0.1,0.4,1855,0.013147546533434555,0.39622641509433965
D1+E0,draw+away,0.1,0.4,1037,0.013113939600911291,0.4021215043394407
E1,all,0.08,0.4,1427,0.013109247904297627,0.4548002803083392
D1,all,0.08,0.35,1554,0.013070179093960247,0.4124839124839125
T1,all,0.25,0.45,104,0.013063007724192185,0.5576923076923077
D1+E0+SP1,all,0.08,0.0,7727,0.01291108231227632,0.39769638928432766
N1,draw+away,0.25,0.45,32,0.012775077891209905,0.34375
D1,all,0.1,0.0,1398,0.012638409059571585,0.34835479256080115
T1,home,0.15,0.35,326,0.012630403577919566,0.5705521472392638
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.15,0.35,992,0.012479385856023664,0.28024193548387094
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.1,0.35,2523,0.011981396703997008,0.280221957986524
B1+D1+E0+E1,draw,0.08,0.0,2126,0.011888633517011813,0.25070555032925684
T1,all,0.08,0.4,1867,0.011876470449312183,0.4911622924477772
D1+E1,home,0.08,0.4,1531,0.011754117584124316,0.5179621162638798
D1+E0+E1+N1,draw+away,0.08,0.4,2270,0.011604030505970475,0.4171806167400881
D1+E1,draw+away,0.15,0.35,469,0.011412506794906482,0.3326226012793177
P1,draw,0.08,0.0,463,0.01131431816144087,0.265658747300216
E0,all,0.1,0.35,1636,0.011195682939721802,0.4737163814180929
D1+E0+E1+N1,home,0.08,0.45,3180,0.010920273439366726,0.5581761006289309
D1+E0+E1+N1,all,0.1,0.35,4757,0.010632630485492374,0.45217574101324365
B1,draw+away,0.08,0.0,1094,0.010607173682183361,0.30438756855575866
B1+D1+E0+P1,away,0.15,0.35,595,0.010526677095882989,0.4722689075630252
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.15,0.0,1106,0.010447637674198542,0.26491862567811936
D1+E1,all,0.1,0.45,1540,0.009914584438165123,0.4798701298701299
D1+E0+E1,draw+away,0.08,0.45,1355,0.009801081317496612,0.44501845018450187
D1+E0,draw+away,0.15,0.0,564,0.009535177905681145,0.3404255319148936
E0,draw,0.1,0.35,249,0.009302621622089719,0.27710843373493976
D1+E0+E1,draw,0.08,0.0,1633,0.009231634756722258,0.2492345376607471
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.15,0.35,2601,0.009176617152532507,0.40099961553248753
D1+E0+E1+N1,all,0.08,0.35,6861,0.009105386665140696,0.4515376767235097
E0,draw+away,0.08,0.4,812,0.008834530960947473,0.4458128078817734
E0+E1,draw+away,0.1,0.4,1086,0.008699976772478708,0.40515653775322286
T1,home,0.25,0.0,60,0.00865708635226975,0.6333333333333333
D1+E0,draw+away,0.1,0.45,733,0.008651392705147374,0.4461118690313779
E1,all,0.15,0.35,408,0.008644811616652722,0.43137254901960786
B1+D1+E0+P1,draw+away,0.1,0.35,2638,0.008644732229244665,0.38059135708870356
E1,away,0.15,0.45,80,0.008610770657812497,0.475
D1+E0+SP1,away,0.08,0.4,1507,0.00859633597150674,0.4618447246184472
P1,draw,0.15,0.0,88,0.008465542392352159,0.26136363636363635
E1,all,0.15,0.4,399,0.008449895712613183,0.43609022556390975
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.08,0.35,5558,0.00823378634244743,0.4534005037783375
B1+D1+E0+P1,draw+away,0.08,0.35,3591,0.008181529431792636,0.3815093288777499
D1+E0+SP1,draw+away,0.15,0.35,807,0.008139017817994554,0.3630731102850062
D1+E0+E1+N1,draw,0.1,0.0,1291,0.008127822641119558,0.24244771494965142
D1+E0+E1,draw+away,0.15,0.4,712,0.007954573254536619,0.3651685393258427
E1,draw,0.1,0.0,356,0.007748665535447515,0.2752808988764045
E1,all,0.08,0.45,1229,0.007722138268147974,0.4743694060211554
D1+E0,all,0.1,0.0,3311,0.007687950942610479,0.3929326487466022
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.15,0.35,1609,0.007677330150100638,0.4754505904288378
E1,draw,0.2,0.35,58,0.007530075158662513,0.29310344827586204
E1,draw,0.2,0.4,58,0.007530075158662513,0.29310344827586204
E1,draw,0.2,0.0,58,0.007530075158662513,0.29310344827586204
D1+E0+E1+N1,draw,0.08,0.0,2029,0.007470160891695261,0.23952686052242483
T1,draw+away,0.1,0.0,863,0.007299678961374206,0.36152954808806487
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.08,0.35,9119,0.007260188771370344,0.3858975764886501
N1,home,0.1,0.35,581,0.007254271590506875,0.5524956970740104
E0,all,0.08,0.0,2784,0.007204964201426584,0.41487068965517243
E1,draw+away,0.2,0.45,95,0.007130605664240223,0.3684210526315789
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.1,0.35,6576,0.007073767517281975,0.388838199513382
D1+E0,all,0.08,0.0,4944,0.007035665029740762,0.3845064724919094
D1,all,0.08,0.0,2160,0.006784811656448998,0.3453703703703704
E1,away,0.08,0.0,742,0.006573670837580645,0.30997304582210244
D1+E1,all,0.08,0.45,2194,0.006498028900892084,0.4845031905195989
D1+E0+E1+N1,all,0.08,0.45,4852,0.006367882694879135,0.5210222588623248
D1+E0+E1+N1,all,0.1,0.45,3517,0.0060534269633369655,0.5149274950241683
E0+E1,draw+away,0.08,0.4,1390,0.005906509735545935,0.4143884892086331
T1,draw+away,0.08,0.45,504,0.005864347096300176,0.4742063492063492
T1,draw+away,0.08,0.35,1010,0.00550874480002996,0.3811881188118812
SP1,draw+away,0.08,0.4,769,0.005261500912804152,0.39791937581274384
E1,draw+away,0.08,0.35,859,0.005247918957847154,0.33876600698486614
D1,all,0.08,0.45,965,0.005159364390646925,0.49740932642487046
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.08,0.35,3561,0.005138735618399441,0.2805391743892165
N1,home,0.1,0.4,548,0.005081438663393985,0.5675182481751825
T1,draw+away,0.1,0.45,425,0.005014978883108848,0.4682352941176471
D1+E0+E1+N1,draw+away,0.2,0.4,366,0.004951379773928815,0.366120218579235
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.1,0.35,4053,0.004872374312974182,0.45645201085615594
D1+E1,draw+away,0.1,0.35,1133,0.004853755140653023,0.3327449249779347
D1+E1,draw+away,0.15,0.0,517,0.0046664031849869584,0.3114119922630561
N1,all,0.2,0.0,130,0.004513903812253811,0.4230769230769231
E0,all,0.1,0.0,1913,0.004485760382879303,0.4255096706743335
D1,home,0.1,0.4,450,0.004434996849768036,0.5311111111111111
D1+E0+E1+N1,draw+away,0.1,0.4,1757,0.0043724771238756194,0.398406374501992
N1,home,0.1,0.0,679,0.004302064250223511,0.49189985272459497
D1+E0+E1+N1,all,0.08,0.0,9082,0.00418802237352684,0.38394626734199516
D1+E0+SP1,away,0.1,0.45,919,0.0040665654548909065,0.4842219804134929
D1+E0+E1,draw+away,0.1,0.45,1056,0.003930664183500693,0.4270833333333333
B1+D1+E0+P1,away,0.08,0.35,2164,0.003751007298166839,0.4542513863216266
T1,draw,0.1,0.35,341,0.0036679797458947063,0.2844574780058651
D1+E0+E1+N1,draw+away,0.2,0.45,357,0.0036537976339658623,0.3697478991596639
T1,home,0.15,0.4,313,0.0035955408424934816,0.5814696485623003
D1+E0+E1+N1,all,0.1,0.0,5882,0.003589365863317957,0.39510370622237334
B1,away,0.08,0.0,601,0.0035783697198907907,0.34442595673876875
D1,all,0.1,0.45,696,0.003521325762246883,0.4827586206896552
B1+D1+E0+E1,draw+away,0.15,0.4,906,0.0035167173678681695,0.36644591611479027
D1+E0+E1+N1,draw+away,0.15,0.4,859,0.003490091405441312,0.3760186263096624
T1,home,0.15,0.0,339,0.003479102109045793,0.551622418879056
B1+D1+E0+P1,draw+away,0.1,0.0,3258,0.003255278774685214,0.3385512584407612
T1,away,0.1,0.0,507,0.0025855610100418815,0.4161735700197239
B1,draw+away,0.08,0.4,469,0.0025790039530788154,0.4136460554371002
D1,home,0.08,0.4,682,0.002533473126675852,0.5249266862170088
B1+P1,draw,0.08,0.35,737,0.002486460945810498,0.27137042062415195
D1+E1,home,0.1,0.45,919,0.0024385046174273768,0.5408052230685527
E0,away,0.08,0.45,489,0.0022741359343422755,0.5398773006134969
T1,home,0.15,0.45,301,0.0021674719372960973,0.5946843853820598
E0+E1,draw,0.08,0.0,1080,0.0017551419275173457,0.25833333333333336
D1+E0+SP1,draw+away,0.15,0.0,876,0.001451175083635331,0.3436073059360731
D1+E0,draw+away,0.15,0.35,517,0.0013916903735686735,0.3578336557059961
SP1,draw+away,0.1,0.35,740,0.0012763638777341481,0.3675675675675676
E1,draw+away,0.08,0.4,578,0.0012725344372411422,0.370242214532872
D1+E0+E1+N1,draw+away,0.2,0.0,376,0.001166751562609808,0.35904255319148937
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.1,0.0,4848,0.0003789336676292822,0.4073844884488449
N1,home,0.1,0.45,527,0.00028291066511013584,0.5749525616698292
E0+E1,away,0.08,0.45,780,-0.0005628302253737433,0.5
N1,draw,0.08,0.0,396,-0.0006620510038972616,0.1994949494949495
B1,draw+away,0.1,0.35,574,-0.0006628819953174175,0.35365853658536583
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.1,0.0,8147,-0.0007052227432731601,0.344666748496379
B1+D1+E0+P1,away,0.1,0.4,1402,-0.0007424415152016953,0.47788873038516405
E1,all,0.15,0.0,435,-0.0008405341451918665,0.4114942528735632
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.15,0.0,2796,-0.0012984220284343218,0.3801859799713877
D1+E1,home,0.08,0.45,1403,-0.0014275301737056607,0.5295794725588026
D1+E0+E1+N1,draw+away,0.15,0.45,719,-0.001494450819572165,0.3949930458970793
B1+D1+E0+P1,away,0.15,0.0,630,-0.0016330151497898158,0.4507936507936508
B1,draw+away,0.1,0.4,382,-0.001651873845778428,0.4031413612565445
D1+E0+SP1,away,0.15,0.4,429,-0.0016698458519837014,0.4428904428904429
B1+D1+E0+E1,away,0.08,0.45,1346,-0.0017153198559019297,0.48959881129271915
E0,draw,0.15,0.0,114,-0.0019284886988822517,0.2543859649122807
D1+E0+SP1,draw,0.08,0.35,1111,-0.0021485591388850788,0.2727272727272727
B1+D1+E0+P1,draw,0.08,0.0,2085,-0.0023646132756198254,0.24364508393285372
E0+E1,draw+away,0.1,0.35,1316,-0.00236666158890196,0.37537993920972645
SP1,home,0.2,0.0,66,-0.0025119359166546843,0.4696969696969697
E0,draw+away,0.1,0.4,650,-0.002753110991319677,0.4246153846153846
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.1,0.0,3299,-0.0028828089449596775,0.25250075780539555
E0,away,0.08,0.4,626,-0.003069539782534016,0.48881789137380194
T1,all,0.2,0.35,266,-0.0031259226998056173,0.5
SP1,draw,0.1,0.45,113,-0.0031437139569043594,0.30973451327433627
SP1,draw,0.08,0.45,113,-0.0031437139569043594,0.30973451327433627
D1+E0+SP1,away,0.1,0.4,1108,-0.0032182087902338065,0.44945848375451264
D1+E1,draw+away,0.08,0.35,1657,-0.003379827345269879,0.3331321665660833
D1+E0+E1+N1,draw+away,0.08,0.45,1672,-0.0034964602096298953,0.4503588516746411
E0+E1,away,0.1,0.45,554,-0.0037285058559812147,0.5018050541516246
N1,home,0.08,0.4,762,-0.0037340875719724218,0.5643044619422573
D1+E1,draw+away,0.08,0.0,2501,-0.003760351144940975,0.2850859656137545
B1,away,0.08,0.4,349,-0.003811200693545806,0.46131805157593125
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.08,0.0,5254,-0.0042671303849314375,0.25085649029311
T1,all,0.25,0.4,108,-0.004382711502720521,0.5370370370370371
T1,all,0.25,0.35,108,-0.004382711502720521,0.5370370370370371
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.08,0.0,12523,-0.004432849231042907,0.327477441507626
D1+E0+E1+N1,draw+away,0.2,0.35,372,-0.004504612596623289,0.3602150537634409
D1+E1,draw+away,0.1,0.0,1534,-0.004516184110090523,0.2894393741851369
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.08,0.0,7269,-0.004520777157444872,0.3828587150914844
SP1,draw+away,0.08,0.35,1001,-0.004531146909713207,0.3676323676323676
N1,home,0.08,0.0,963,-0.004941152080460153,0.48390446521287644
E0,draw+away,0.08,0.45,564,-0.005350835962021282,0.50177304964539
N1,home,0.08,0.35,811,-0.005376231055457472,0.5450061652281134
B1+D1+E0+E1,draw+away,0.1,0.35,2468,-0.005603332843461344,0.3557536466774716
E1,away,0.15,0.35,87,-0.005967098745957894,0.4482758620689655
E1,away,0.08,0.45,291,-0.006318015741931228,0.4329896907216495
T1,all,0.15,0.45,556,-0.0064431506984700595,0.5197841726618705
D1+E0+E1,draw+away,0.15,0.35,752,-0.006562556979582397,0.3523936170212766
D1+E0,away,0.08,0.4,964,-0.006658846865145788,0.46887966804979253
E1,draw+away,0.2,0.0,97,-0.006874994268159082,0.36082474226804123
E1,draw+away,0.2,0.4,97,-0.006874994268159082,0.36082474226804123
E1,draw+away,0.2,0.35,97,-0.006874994268159082,0.36082474226804123
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.15,0.0,1690,-0.006903303836590581,0.4556213017751479
D1+E0+E1,draw+away,0.1,0.35,1894,-0.007026833430975089,0.3563885955649419
E0+E1,draw+away,0.08,0.35,1901,-0.007208436443024224,0.37085744345081534
B1,away,0.08,0.35,410,-0.007545960112258045,0.4317073170731707
E0+E1,away,0.08,0.4,987,-0.007681811308525021,0.45896656534954405
N1,draw+away,0.25,0.0,33,-0.007907053002976411,0.3333333333333333
N1,draw+away,0.25,0.35,33,-0.007907053002976411,0.3333333333333333
N1,draw+away,0.25,0.4,33,-0.007907053002976411,0.3333333333333333
E0+E1,away,0.15,0.45,216,-0.008083760367350725,0.5092592592592593
E1,draw+away,0.1,0.45,323,-0.00811243247185399,0.38390092879256965
B1+D1+E0+E1,away,0.08,0.4,1674,-0.008117501865798956,0.4540023894862604
T1,all,0.25,0.0,109,-0.00814931483732578,0.5321100917431193
B1,draw+away,0.08,0.35,777,-0.008288506565171157,0.3487773487773488
N1,home,0.08,0.45,728,-0.008289109434551795,0.5728021978021978
D1+E0+E1,away,0.08,0.45,1042,-0.008457345587332781,0.4894433781190019
B1+D1+E0+E1,draw+away,0.08,0.35,3476,-0.008520688498110858,0.3558688147295742
D1+E0+E1,draw+away,0.08,0.35,2699,-0.008585452527395126,0.35791033716191184
B1+D1+E0+E1,draw+away,0.15,0.35,962,-0.008799685259566896,0.35343035343035345
E0+E1,away,0.1,0.4,689,-0.008819990743606492,0.46153846153846156
B1+D1+E0+P1,draw+away,0.08,0.0,4941,-0.009159660003971401,0.3215948188625784
D1+E0,away,0.08,0.45,751,-0.009181468695392011,0.511318242343542
E0+E1,draw,0.2,0.4,99,-0.009245166648870177,0.2727272727272727
E0+E1,draw,0.2,0.35,99,-0.009245166648870177,0.2727272727272727
D1+E0+E1,away,0.08,0.4,1325,-0.009282817457818173,0.4520754716981132
E0+E1,draw+away,0.08,0.0,2628,-0.00941429627533809,0.3203957382039574
B1,draw,0.08,0.35,367,-0.009425682620231067,0.2561307901907357
D1+E0+E1,draw+away,0.15,0.0,818,-0.009812270203964546,0.33374083129584353
B1+D1+E0+P1,away,0.1,0.0,1934,-0.009947228153893796,0.39710444674250256
B1+D1+E0+P1,away,0.1,0.35,1604,-0.010156790430340802,0.44576059850374067
N1,all,0.08,0.4,1152,-0.010241953677496316,0.5260416666666666
B1+D1+E0+E1,away,0.1,0.45,977,-0.010362719880592751,0.4851586489252815
T1,away,0.08,0.0,697,-0.010407693654300009,0.3916786226685796
B1+D1+E0+E1,draw+away,0.15,0.0,1034,-0.01073112875488059,0.33752417794970985
T1,all,0.2,0.0,271,-0.010853044594556919,0.4907749077490775
D1+E0+SP1,draw+away,0.08,0.35,2841,-0.010896501992343748,0.3671242520239352
B1,away,0.1,0.4,262,-0.01091134298249902,0.4618320610687023
N1,all,0.1,0.4,832,-0.011039794958099333,0.5168269230769231
E0+E1,draw+away,0.08,0.45,984,-0.011511146060594949,0.45223577235772355
D1,draw+away,0.08,0.35,798,-0.011884803831695741,0.32706766917293234
B1+D1+E0+E1,draw+away,0.08,0.0,4977,-0.011895932834077479,0.3033956198513161
T1,all,0.2,0.4,258,-0.01197502401137704,0.5077519379844961
T1,all,0.15,0.35,639,-0.012194400899422418,0.4788732394366197
D1+E0+E1+N1,draw+away,0.1,0.45,1290,-0.01242818490438771,0.4294573643410853
B1+D1+E0+E1,draw+away,0.1,0.0,3148,-0.012636105327791167,0.3135324015247776
D1+E0+E1+N1,draw+away,0.15,0.35,906,-0.01278331599742048,0.3620309050772627
B1+D1+E0+P1,away,0.08,0.0,2856,-0.012877114147603038,0.3785014005602241
T1,away,0.1,0.4,415,-0.012899046429815651,0.46265060240963857
B1,draw+away,0.15,0.4,194,-0.01299105510028097,0.3711340206185567
T1,draw+away,0.1,0.35,785,-0.013214749387206463,0.37452229299363055
D1+E0+SP1,draw+away,0.1,0.35,2079,-0.013308372355423922,0.36123136123136124
SP1,draw+away,0.15,0.0,312,-0.013752925655281065,0.34935897435897434
B1,draw+away,0.15,0.0,216,-0.014197624118840789,0.35185185185185186
D1+E0,draw+away,0.08,0.35,1840,-0.01424318813539716,0.36684782608695654
T1,all,0.15,0.0,660,-0.014297827031475906,0.4681818181818182
E0,away,0.1,0.45,360,-0.014356025796740796,0.5277777777777778
D1,away,0.08,0.4,338,-0.014399455161272098,0.4319526627218935
E0,draw,0.2,0.45,40,-0.01441412242149388,0.25
E0,draw,0.08,0.35,352,-0.014469798702793074,0.26988636363636365
E0+E1,away,0.1,0.35,776,-0.01499503318217263,0.43556701030927836
B1+D1+E0+E1,away,0.15,0.45,377,-0.015048786863362787,0.4907161803713528
N1,draw+away,0.15,0.4,147,-0.015100948026476244,0.42857142857142855
D1+E0+SP1,away,0.08,0.35,1730,-0.015332436407491318,0.4277456647398844
B1,away,0.1,0.35,303,-0.015361934843045195,0.43234323432343236
D1+E0+E1+N1,away,0.08,0.4,1661,-0.015444427016829965,0.45695364238410596
D1+E0+E1+N1,draw+away,0.08,0.35,3160,-0.015530530181557797,0.3661392405063291
E0+E1,away,0.08,0.0,1548,-0.01572088493281862,0.3636950904392765
E0+E1,draw+away,0.1,0.45,758,-0.01577792214757464,0.4393139841688654
D1+E1,away,0.08,0.4,699,-0.01585335759518736,0.41917024320457796
E0,draw+away,0.08,0.35,1042,-0.015915510854542913,0.39731285988483683
E1,away,0.15,0.4,84,-0.016426378118854713,0.4523809523809524
D1+E0+E1+N1,away,0.08,0.45,1319,-0.016428294720131506,0.4927975739196361
E0,away,0.08,0.35,690,-0.016429910539588855,0.4623188405797101
E0+E1,draw,0.1,0.0,706,-0.01652055598167374,0.254957507082153
E0,draw,0.15,0.35,98,-0.016524777748111508,0.2653061224489796
T1,all,0.15,0.4,618,-0.016968403972753218,0.48705501618122976
B1,draw+away,0.15,0.35,210,-0.016983126499800123,0.35714285714285715
E1,away,0.08,0.4,361,-0.01725226303505136,0.407202216066482
D1+E0,draw,0.08,0.0,1129,-0.01737064090975279,0.22940655447298494
E0,away,0.15,0.45,136,-0.01740594512990804,0.5294117647058824
B1+D1+E0+E1,away,0.2,0.4,160,-0.01761189846908266,0.5
SP1,draw+away,0.1,0.0,937,-0.01767766229701903,0.32017075773745995
D1,draw+away,0.1,0.35,578,-0.017870153843958066,0.31314878892733566
T1,away,0.08,0.35,566,-0.01804088747049869,0.4416961130742049
D1+E0+E1,draw+away,0.08,0.0,3883,-0.01807958932083746,0.3031161473087819
N1,all,0.08,0.35,1272,-0.018245439651156617,0.49764150943396224
T1,away,0.15,0.45,195,-0.018329842092882714,0.47692307692307695
B1+D1+E0+E1,away,0.2,0.45,155,-0.018572497318472537,0.5096774193548387
N1,draw,0.15,0.35,54,-0.018630197936708007,0.2777777777777778
N1,all,0.2,0.4,128,-0.018711156840108063,0.421875
E0+E1,draw+away,0.1,0.0,1635,-0.018745327535443255,0.3314984709480122
N1,all,0.1,0.35,902,-0.01937028923455684,0.49223946784922396
SP1,draw+away,0.08,0.0,1391,-0.019758983570752748,0.3098490294751977
